id,hp,price
1930,55,2695
1931,60,360
1932,43,3655
1933,49,4018
1934,48,3024
1935,47,2914
1936,29,2204
1937,56,3528
1938,43,3397
1939,48,3840
1940,48,816
1941,43,344
1942,56,5152
1943,61,1159
1944,46,4370
1945,56,3920
1946,40,1840
1947,28,1960
1948,52,2964
1949,32,2784
1950,49,4606
1951,39,1248
1952,57,3363
1953,47,2162
1954,50,350
1955,41,1640
1956,47,3149
1957,48,1584
1958,48,4320
1959,32,2432
1960,30,2040
1961,33,3201
1962,33,726
1963,47,3431
1964,59,2124
1965,38,3458
1966,52,4836
1967,37,2738
1968,41,3731
1969,46,736
1970,41,1886
1971,32,480
1972,42,1260
1973,54,2646
1974,29,1914
1975,32,1120
1976,31,155
1977,34,1190
1978,42,1302
1979,42,3738
1980,53,3498
1981,28,1372
1982,54,4698
1983,57,4389
1984,28,1120
1985,44,1144
1986,36,2268
1987,45,675
1988,61,4880
1989,61,3294
1990,40,3040
1991,36,3564
1992,52,988
1993,34,2516
1994,44,3740
1995,53,4452
1996,46,3174
1997,34,3298
1998,49,3724
1999,53,2279
2000,29,319
2001,37,2923
2002,47,2491
2003,27,1269
2004,61,488
2005,34,2890
2006,57,456
2007,54,756
2008,30,150
2009,36,1080
2010,32,768
2011,31,3007
2012,49,4704
2013,45,405
2014,36,1764
2015,38,2204
2016,36,144
2017,41,2460
2018,37,148
2019,52,3016
2020,40,1440
2021,52,572
2022,37,3700
2023,43,3397
2024,42,294
2025,56,3808
2026,60,4140
2027,54,2862
2028,34,2958
2029,59,5782
2030,38,2660
2031,59,1711
2032,28,2604
2033,49,98
2034,42,42
2035,50,2200
2036,60,4020
2037,29,2407
2038,35,1050
2039,41,3608
2040,44,3124
2041,38,2812
2042,27,1728
2043,57,4332
2044,32,64
2045,53,795
2046,49,4655
2047,51,1836
2048,33,2508
2049,55,4015
2050,39,1794
2051,49,2989
2052,36,1944
2053,29,116
2054,34,1088
2055,30,1950
2056,30,810
2057,60,4500
2058,46,598
2059,31,2635
2060,51,4998
2061,61,2379
2062,46,368
2063,30,780
2064,52,3744
2065,44,1716
2066,43,2236
2067,57,1197
2068,50,3250
2069,40,280
2070,49,3430
2071,55,330
2072,52,3692
2073,50,950
2074,52,156
2075,50,4050
2076,50,1500
2077,51,2244
2078,28,280
2079,35,2170
2080,38,3116
2081,32,1984
2082,32,2656
2083,46,2530
2084,57,4218
2085,32,1120
2086,45,540
2087,58,3480
2088,61,2623
2089,57,3306
2090,48,2400
2091,32,512
2092,57,4560
2093,57,3705
2094,32,800
2095,33,396
2096,50,4550
2097,30,1110
2098,48,96
2099,31,1364
2100,55,990
2101,57,1596
2102,37,3515
2103,32,2752
2104,55,770
2105,37,1184
2106,37,2664
2107,41,328
2108,32,768
2109,45,4500
2110,56,2576
2111,38,2090
2112,53,636
2113,44,1716
2114,43,3569
2115,32,2944
2116,38,1292
2117,53,3445
2118,51,2550
2119,36,1872
2120,59,2773
2121,36,1620
2122,58,4872
2123,36,1548
2124,30,270
2125,49,2401
2126,32,3136
2127,52,3796
2128,51,1071
2129,54,3672
2130,54,2052
2131,40,3800
2132,50,1050
2133,40,760
2134,35,2030
2135,41,3362
2136,46,1702
2137,33,2475
2138,42,630
2139,33,1716
2140,57,5016
2141,27,1836
2142,28,2128
2143,34,306
2144,37,814
2145,55,3575
2146,41,2870
2147,38,1634
2148,29,609
2149,29,2349
2150,27,2673
2151,33,2838
2152,58,2378
2153,34,272
2154,56,336
2155,58,3364
2156,37,3663
2157,55,3300
2158,37,1887
2159,32,1952
2160,45,135
2161,56,1120
2162,29,29
2163,54,3294
2164,48,4752
2165,52,2756
2166,47,2397
2167,52,4888
2168,58,2088
2169,57,4617
2170,38,1368
2171,31,31
2172,39,78
2173,61,1952
2174,47,2115
2175,52,2964
2176,55,495
2177,57,399
2178,27,1269
2179,39,702
2180,38,2660
2181,30,2700
2182,29,1102
2183,36,1476
2184,37,1406
2185,59,2242
2186,40,2640
2187,52,4576
2188,36,1692
2189,38,3724
2190,31,2170
2191,45,3780
2192,56,3192
2193,41,4018
2194,35,1995
2195,35,1820
2196,28,2352
2197,28,1456
2198,51,3978
2199,37,444
2200,55,5280
2201,47,611
2202,51,4896
2203,39,1326
2204,37,962
2205,48,480
2206,43,1075
2207,60,5940
2208,40,1600
2209,48,576
2210,28,980
2211,60,4860
2212,49,4459
2213,29,435
2214,28,224
2215,58,3190
2216,47,4042
2217,27,2403
2218,29,2407
2219,29,1363
2220,29,638
2221,60,300
2222,28,532
2223,32,2496
2224,29,2523
2225,48,4080
2226,53,3551
2227,30,60
2228,44,1012
2229,51,4029
2230,33,2937
2231,42,798
2232,55,1540
2233,40,320
2234,29,870
2235,29,2407
2236,42,3696
2237,61,1220
2238,33,1089
2239,49,2205
2240,44,2112
2241,29,1508
2242,54,2970
2243,28,252
2244,48,3600
2245,49,588
2246,31,2325
2247,52,3744
2248,34,2312
2249,60,5100
2250,58,290
2251,48,4272
2252,57,4560
2253,30,1890
2254,33,2442
2255,51,4488
2256,44,3740
2257,50,2050
2258,33,1188
2259,54,540
2260,33,858
2261,38,684
2262,44,1804
2263,29,1769
2264,52,832
2265,56,4256
2266,37,2294
2267,55,1045
2268,31,1922
2269,51,1887
2270,27,1539
2271,30,1620
2272,56,4592
2273,41,1845
2274,29,783
2275,60,4440
2276,53,4346
2277,33,3135
2278,51,4845
2279,61,1891
2280,55,3575
2281,58,4988
2282,61,6100
2283,30,2520
2284,43,1806
2285,41,2378
2286,50,4550
2287,39,1404
2288,45,2115
2289,34,2482
2290,57,2736
2291,50,3650
2292,31,341
2293,51,2907
2294,34,3196
2295,43,1462
2296,51,3264
2297,39,3354
2298,59,1888
2299,50,3000
2300,41,3731
2301,57,2622
2302,41,123
2303,58,696
2304,61,1891
2305,43,3182
2306,42,2520
2307,44,3696
2308,34,1530
2309,31,434
2310,58,1914
2311,33,297
2312,34,3332
2313,34,1360
2314,60,4080
2315,45,3780
2316,35,2310
2317,41,1312
2318,50,550
2319,47,2914
2320,28,2128
2321,49,1862
2322,58,5684
2323,61,183
2324,38,760
2325,39,2223
2326,52,2184
2327,42,4032
2328,41,4059
2329,28,1596
2330,34,952
2331,42,2814
2332,42,4074
2333,34,2312
2334,52,3224
2335,51,1785
2336,52,5096
2337,43,1032
2338,55,220
2339,33,561
2340,29,2001
2341,38,2774
2342,46,1426
2343,57,171
2344,31,1581
2345,37,2516
2346,60,180
2347,41,3895
2348,30,1350
2349,30,1980
2350,56,3304
2351,28,2772
2352,43,688
2353,61,3233
2354,33,2178
2355,52,3640
2356,60,1920
2357,47,1410
2358,36,360
2359,43,2967
2360,33,396
2361,57,1026
2362,58,3016
2363,29,2059
2364,41,3977
2365,37,1480
2366,49,1029
2367,27,1890
2368,31,496
2369,49,4312
2370,38,1292
2371,44,528
2372,50,1850
2373,47,2162
2374,60,660
2375,37,2553
2376,55,2585
2377,27,2538
2378,48,3648
2379,42,252
2380,52,364
2381,30,2310
2382,39,624
2383,57,3762
2384,35,805
2385,27,2592
2386,43,1677
2387,42,336
2388,42,3444
2389,60,600
2390,61,3965
2391,37,3626
2392,59,4543
2393,28,336
2394,56,3248
2395,55,275
2396,61,3843
2397,27,2349
2398,55,4455
2399,48,3552
2400,57,4161
2401,45,2655
2402,31,837
2403,27,1053
2404,45,1620
2405,48,960
2406,33,3102
2407,46,1748
2408,53,4187
2409,42,2940
2410,33,2739
2411,29,2668
2412,43,3311
2413,45,3465
2414,47,3525
2415,27,1674
2416,53,2597
2417,53,3498
2418,40,720
2419,31,1953
2420,56,4368
2421,52,2028
2422,34,1530
2423,55,550
2424,59,4071
2425,50,1500
2426,54,810
2427,33,627
2428,29,232
2429,42,1260
2430,56,1232
2431,41,1353
2432,39,1482
2433,37,185
2434,46,3358
2435,41,205
2436,47,4653
2437,27,378
2438,58,5510
2439,55,3025
2440,57,2052
2441,42,4200
2442,56,2744
2443,42,3948
2444,27,540
2445,42,1260
2446,55,4290
2447,56,1568
2448,57,3591
2449,55,4345
2450,52,2080
2451,34,1972
2452,43,3225
2453,59,4425
2454,41,2911
2455,33,1716
2456,61,4819
2457,37,2183
2458,46,2392
2459,44,440
2460,45,4230
2461,30,1620
2462,59,1711
2463,57,3192
2464,36,2772
2465,58,5394
2466,56,224
2467,33,2442
2468,48,3696
2469,32,2528
2470,39,3900
2471,36,504
2472,29,2436
2473,49,2205
2474,49,2548
2475,55,3300
2476,51,1479
2477,33,66
2478,57,1026
2479,52,4524
2480,34,612
2481,53,4452
2482,49,3136
2483,33,2640
2484,50,3750
2485,50,4200
2486,38,266
2487,28,2744
2488,40,600
2489,55,4070
2490,44,2112
2491,59,3186
2492,50,700
2493,48,1008
2494,46,4554
2495,50,1750
2496,54,1944
2497,42,1218
2498,57,2508
2499,32,320
2500,43,129
2501,58,1102
2502,35,1435
2503,45,45
2504,34,2346
2505,45,3510
2506,52,1664
2507,40,3960
2508,61,1159
2509,60,1200
2510,57,4959
2511,53,2226
2512,33,2079
2513,36,180
2514,53,1590
2515,29,2581
2516,52,3380
2517,31,2356
2518,34,544
2519,33,693
2520,34,2992
2521,43,3612
2522,49,2793
2523,31,62
2524,57,1026
2525,38,2090
2526,33,3168
2527,59,4071
2528,29,1711
2529,50,1250
2530,44,4224
2531,50,3850
2532,43,2064
2533,54,4212
2534,52,3328
2535,32,704
2536,35,245
2537,51,3519
2538,47,564
2539,53,901
2540,38,1976
2541,43,344
2542,55,275
2543,38,1558
2544,60,3420
2545,30,1830
2546,51,4029
2547,55,4840
2548,46,3910
2549,27,648
2550,32,736
2551,41,1148
2552,47,893
2553,39,1872
2554,31,1953
2555,38,1900
2556,27,1917
2557,39,2652
2558,51,4029
2559,55,1375
2560,51,2295
2561,60,3180
2562,54,324
2563,39,2886
2564,60,1680
2565,61,5734
2566,47,3384
2567,44,88
2568,48,2448
2569,50,3700
2570,48,3216
2571,33,2772
2572,51,2754
2573,37,74
2574,54,1620
2575,49,686
2576,38,3382
2577,32,32
2578,31,434
2579,61,427
2580,44,2816
2581,58,3248
2582,39,1014
2583,45,4365
2584,28,2016
2585,52,4108
2586,41,4100
2587,42,378
2588,58,5394
2589,37,3626
2590,46,1334
2591,57,2508
2592,48,1632
2593,53,4982
2594,46,3588
2595,58,4698
2596,55,4180
2597,41,4100
2598,60,2640
2599,33,3234
2600,60,2460
2601,49,931
2602,30,2130
2603,51,459
2604,53,901
2605,57,4446
2606,53,3286
2607,47,517
2608,27,972
2609,60,3540
2610,44,3696
2611,55,935
2612,54,3888
2613,28,1960
2614,43,2193
2615,39,3900
2616,59,5841
2617,36,2304
2618,48,4704
2619,46,506
2620,45,585
2621,47,4606
2622,53,2385
2623,43,602
2624,53,848
2625,32,160
2626,47,1457
2627,47,2491
2628,31,2697
2629,52,1404
2630,57,4845
2631,45,720
2632,57,2052
2633,48,432
2634,59,1239
2635,33,759
2636,40,1000
2637,55,1375
2638,34,1054
2639,55,935
2640,59,2832
2641,46,2530
2642,54,4428
2643,54,4860
2644,60,1320
2645,46,2254
2646,40,3880
2647,46,4324
2648,36,2736
2649,32,704
2650,57,1995
2651,34,1224
2652,42,840
2653,48,2544
2654,47,2820
2655,52,104
2656,37,888
2657,29,928
2658,47,3055
2659,58,5278
2660,47,1786
2661,41,3854
2662,58,4118
2663,42,2646
2664,61,4087
2665,53,106
2666,49,1960
2667,31,2015
2668,32,1440
2669,48,2832
2670,60,2880
2671,32,1856
2672,49,4459
2673,47,3243
2674,35,385
2675,32,1440
2676,35,3115
2677,59,5428
2678,44,396
2679,44,396
2680,34,2550
2681,33,1716
2682,44,1188
2683,48,336
2684,61,4331
2685,33,693
2686,58,3016
2687,49,2254
2688,52,988
2689,40,1360
2690,32,736
2691,35,1960
2692,58,4872
2693,32,960
2694,38,2584
2695,45,1035
2696,42,4074
2697,45,3735
2698,51,4947
2699,55,770
2700,43,2107
2701,36,468
2702,47,4512
2703,45,1035
2704,36,2232
2705,53,2703
2706,49,4459
2707,42,2520
2708,32,3040
2709,29,1508
2710,52,728
2711,27,2052
2712,44,2508
2713,52,884
2714,53,1802
2715,60,3300
2716,37,2294
2717,48,2832
2718,36,36
2719,35,1890
2720,50,2250
2721,59,472
2722,38,836
2723,28,392
2724,39,1833
2725,37,1406
2726,45,1980
2727,43,2365
2728,55,2585
2729,56,4984
2730,28,1400
2731,61,4270
2732,34,1904
2733,31,217
2734,54,1728
2735,59,3481
2736,55,220
2737,61,1281
2738,58,2204
2739,58,5046
2740,39,3627
2741,53,1537
2742,60,4380
2743,57,1653
2744,58,464
2745,38,3268
2746,38,2622
2747,53,1484
2748,34,408
2749,44,748
2750,33,2211
2751,60,2640
2752,41,1886
2753,39,3549
2754,52,2496
2755,29,261
2756,30,960
2757,41,861
2758,61,2806
2759,58,2088
2760,53,3975
2761,28,2408
2762,35,3115
2763,38,3496
2764,43,3440
2765,58,2726
2766,40,560
2767,27,297
2768,54,648
2769,47,2961
2770,37,2035
2771,35,2485
2772,60,420
2773,34,1122
2774,47,2397
2775,31,1829
2776,29,1276
2777,41,1066
2778,32,2208
2779,38,304
2780,36,1908
2781,54,4104
2782,60,2760
2783,61,427
2784,58,4930
2785,45,765
2786,52,4264
2787,57,4275
2788,50,1250
2789,33,2871
2790,54,1512
2791,31,930
2792,46,3312
2793,51,2244
2794,42,1134
2795,43,3999
2796,46,2300
2797,35,1995
2798,47,3760
2799,46,1242
2800,38,2204
2801,61,1708
2802,52,4680
2803,41,1886
2804,33,2475
2805,35,1435
2806,29,406
2807,53,371
2808,59,2714
2809,55,2805
2810,53,2597
2811,27,864
2812,34,2992
2813,52,3848
2814,47,3243
2815,57,2850
2816,45,1125
2817,56,168
2818,31,62
2819,55,4345
2820,31,62
2821,37,2849
2822,61,1586
2823,61,1159
2824,35,1260
2825,60,5040
2826,56,224
2827,35,2520
2828,40,2760
2829,50,3550
2830,50,4350
2831,40,3000
2832,29,1160
2833,35,2905
2834,47,1034
2835,34,2788
2836,40,1360
2837,40,2760
2838,54,1620
2839,43,3999
2840,36,3060
2841,54,1944
2842,31,2046
2843,38,2014
2844,30,2640
2845,56,4984
2846,30,180
2847,42,2520
2848,58,58
2849,55,4840
2850,44,528
2851,39,3042
2852,32,2272
2853,54,2700
2854,29,1856
2855,34,2856
2856,48,4656
2857,38,114
2858,42,294
2859,55,495
2860,48,3792
2861,58,4466
2862,48,864
2863,57,3021
2864,59,5841
2865,56,4592
2866,42,4158
2867,39,2925
2868,44,4180
2869,39,702
2870,45,2340
2871,49,2499
2872,40,2320
2873,58,4466
2874,55,2640
2875,47,4700
2876,31,1085
2877,33,1881
2878,47,470
2879,39,3237
2880,47,2444
2881,41,861
2882,54,3456
2883,27,729
2884,44,3124
2885,45,2610
2886,60,4860
2887,55,5445
2888,36,2988
2889,48,576
2890,27,756
2891,34,578
2892,56,1736
2893,41,3977
2894,56,2576
2895,34,1836
2896,58,638
2897,36,1980
2898,33,792
2899,35,2625
2900,57,3648
2901,29,1508
2902,54,2592
2903,36,1188
2904,30,1860
2905,60,4560
2906,47,4700
2907,31,2232
2908,47,2773
2909,33,1617
2910,43,1419
2911,52,3380
2912,39,975
2913,29,406
2914,44,352
2915,41,1435
2916,27,432
2917,44,1276
2918,61,4697
2919,56,336
2920,51,1989
2921,51,1173
2922,55,2365
2923,27,2376
2924,36,1908
2925,35,1190
2926,32,128
2927,30,390
2928,42,2856
2929,38,3002
2930,55,2640
2931,58,4060
2932,34,2278
2933,51,714
2934,44,1672
2935,47,3760
2936,60,3900
2937,49,2058
2938,53,3127
2939,48,2976
2940,52,884
2941,41,328
2942,59,4425
2943,28,1372
2944,30,1440
2945,27,27
2946,44,2508
2947,37,2368
2948,38,3800
2949,51,2703
2950,27,2079
2951,30,2850
2952,38,2128
2953,46,138
2954,42,2940
2955,49,3577
2956,43,4214
2957,35,2695
2958,47,3760
2959,55,715
2960,30,2880
2961,35,1575
2962,42,4158
2963,38,1292
2964,60,960
2965,41,3485
2966,27,2133
2967,50,2450
2968,47,3948
2969,42,462
2970,28,2016
2971,59,1180
2972,43,2795
2973,55,2365
2974,31,1612
2975,49,4704
2976,38,38
2977,31,2387
2978,36,1728
2979,56,4928
2980,31,248
2981,43,4257
2982,40,440
2983,34,2040
2984,57,4617
2985,44,3960
2986,53,1219
2987,37,3404
2988,50,3100
2989,50,4450
2990,31,62
2991,36,2340
2992,33,66
2993,56,784
2994,31,2573
2995,32,1536
2996,39,1833
2997,37,1813
2998,42,2058
2999,44,880
3000,53,2809
3001,55,1265
3002,37,1517
3003,45,1125
3004,33,1155
3005,54,1296
3006,34,34
3007,51,3315
3008,46,3082
3009,61,5795
3010,48,3216
3011,38,2014
3012,54,3402
3013,35,840
3014,56,2800
3015,31,589
3016,34,340
3017,51,1275
3018,43,602
3019,49,882
3020,31,1023
3021,35,1575
3022,60,2760
3023,46,2576
3024,58,5278
3025,61,4697
3026,35,1750
3027,60,3840
3028,55,3850
3029,61,4636
3030,50,950
3031,29,2349
3032,54,3078
3033,31,1488
3034,59,3422
3035,59,1593
3036,60,4320
3037,60,180
3038,49,1862
3039,38,418
3040,44,2156
3041,49,2989
3042,42,1974
3043,51,3111
3044,43,215
3045,51,4845
3046,44,264
3047,59,4897
3048,53,1060
3049,59,4779
3050,40,2840
3051,32,1120
3052,30,2040
3053,54,4482
3054,41,2050
3055,60,240
3056,59,4307
3057,49,2205
3058,49,4410
3059,28,1764
3060,53,1802
3061,47,1457
3062,44,1496
3063,32,448
3064,53,3816
3065,61,3660
3066,44,1056
3067,35,2625
3068,59,295
3069,27,324
3070,53,4452
3071,51,2652
3072,27,1323
3073,40,4000
3074,57,2508
3075,61,5002
3076,44,3916
3077,29,2436
3078,29,145
3079,42,1428
3080,45,2790
3081,40,1760
3082,58,696
3083,43,1935
3084,59,2891
3085,40,3400
3086,58,2204
3087,31,837
3088,55,1540
3089,52,3588
3090,28,2604
3091,49,3969
3092,37,962
3093,48,4752
3094,60,2760
3095,40,1240
3096,46,2070
3097,37,444
3098,53,3869
3099,48,1632
3100,47,4371
3101,36,2268
3102,32,2336
3103,52,2704
3104,48,2736
3105,55,4565
3106,56,2576
3107,53,3816
3108,36,1188
3109,38,1900
3110,40,3560
3111,46,782
3112,58,2552
3113,42,2184
3114,33,1353
3115,50,3500
3116,54,1728
3117,40,2520
3118,47,2350
3119,48,720
3120,50,4200
3121,59,1947
3122,32,1184
3123,52,4004
3124,32,1376
3125,56,616
3126,39,2184
3127,60,1320
3128,50,3000
3129,37,3626
3130,33,1914
3131,33,3102
3132,37,3552
3133,34,1530
3134,31,217
3135,36,1332
3136,31,1829
3137,29,667
3138,29,2842
3139,29,261
3140,55,2750
3141,49,1715
3142,52,2600
3143,51,1989
3144,45,2385
3145,48,96
3146,56,3248
3147,27,2241
3148,52,2600
3149,43,4171
3150,38,2394
3151,45,2610
3152,44,352
3153,59,3304
3154,30,1620
3155,53,1643
3156,59,2242
3157,31,62
3158,49,980
3159,52,5200
3160,56,3528
3161,50,3200
3162,53,4346
3163,43,2795
3164,49,1519
3165,41,1558
3166,34,544
3167,49,784
3168,37,1739
3169,61,183
3170,47,2585
3171,61,1708
3172,27,1026
3173,44,3608
3174,30,300
3175,60,1200
3176,61,1098
3177,37,962
3178,58,3596
3179,58,4002
3180,30,2220
3181,34,2448
3182,43,4171
3183,43,3225
3184,46,3082
3185,41,2337
3186,31,186
3187,29,1769
3188,48,2496
3189,49,833
3190,37,3293
3191,60,4620
3192,31,899
3193,53,4823
3194,29,58
3195,28,1428
3196,38,2812
3197,38,2280
3198,30,2310
3199,38,2090
3200,55,5390
3201,56,1064
3202,37,74
3203,49,4606
3204,37,2886
3205,29,1102
3206,49,4410
3207,61,244
3208,45,4140
3209,48,1872
3210,30,1710
3211,45,4365
3212,31,155
3213,57,1767
3214,61,4453
3215,46,92
3216,56,1232
3217,35,1680
3218,58,2494
3219,40,40
3220,27,405
3221,42,1344
3222,31,155
3223,34,2652
3224,47,517
3225,29,1189
3226,57,5472
3227,55,3905
3228,29,957
3229,50,2700
3230,54,1836
3231,51,306
3232,54,5238
3233,46,1518
3234,31,341
3235,53,3127
3236,39,1248
3237,33,1122
3238,48,4128
3239,32,352
3240,48,3600
3241,44,3696
3242,58,3596
3243,56,1456
3244,45,360
3245,49,833
3246,44,924
3247,28,2128
3248,57,1824
3249,60,900
3250,31,403
3251,51,510
3252,37,3367
3253,58,5626
3254,37,3700
3255,32,2976
3256,38,1938
3257,34,646
3258,49,3087
3259,39,2613
3260,32,800
3261,55,1980
3262,34,2550
3263,53,3392
3264,61,1525
3265,31,1085
3266,59,4897
3267,58,2900
3268,35,2415
3269,57,2109
3270,60,1980
3271,61,1525
3272,39,3588
3273,41,2665
3274,47,423
3275,33,2343
3276,45,4140
3277,58,4292
3278,54,3996
3279,32,2304
3280,47,423
3281,47,4089
3282,52,988
3283,41,1148
3284,50,4900
3285,27,243
3286,49,833
3287,36,3276
3288,59,1770
3289,59,5546
3290,40,2120
3291,56,504
3292,56,4312
3293,31,2201
3294,45,1350
3295,37,3108
3296,52,4732
3297,60,3600
3298,37,629
3299,28,1876
3300,59,1180
3301,57,285
3302,30,2250
3303,47,705
3304,55,2090
3305,36,216
3306,32,3136
3307,46,460
3308,44,2596
3309,29,986
3310,28,2352
3311,46,2944
3312,49,3479
3313,27,405
3314,48,48
3315,41,3485
3316,46,2484
3317,59,1180
3318,35,805
3319,53,4823
3320,59,1298
3321,58,348
3322,40,3960
3323,31,2232
3324,50,1000
3325,59,5015
3326,56,616
3327,28,392
3328,31,217
3329,51,1938
3330,57,1995
3331,52,2652
3332,30,2760
3333,45,945
3334,34,2618
3335,30,420
3336,61,2745
3337,42,2478
3338,47,1739
3339,29,928
3340,59,944
3341,34,1394
3342,45,3915
3343,29,435
3344,30,930
3345,27,675
3346,32,1184
3347,39,468
3348,34,3128
3349,42,1302
3350,54,4590
3351,37,2257
3352,31,2542
3353,56,3864
3354,57,5244
3355,54,3402
3356,50,3700
3357,59,5841
3358,28,1232
3359,60,780
3360,61,1647
3361,52,2964
3362,61,5307
3363,28,1316
3364,35,1960
3365,51,1632
3366,58,1856
3367,50,1300
3368,45,3465
3369,54,2862
3370,59,1593
3371,35,2065
3372,61,4148
3373,30,510
3374,42,2100
3375,40,520
3376,51,3060
3377,44,880
3378,42,1764
3379,51,3009
3380,51,1530
3381,50,150
3382,28,2604
3383,51,2346
3384,60,3480
3385,40,4000
3386,58,3248
3387,28,2772
3388,32,704
3389,28,1680
3390,41,2419
3391,32,2848
3392,34,3196
3393,35,735
3394,34,3264
3395,51,3213
3396,35,420
3397,57,5130
3398,50,350
3399,38,2926
3400,50,3900
3401,50,3000
3402,41,205
3403,37,37
3404,40,2360
3405,61,4880
3406,29,1595
3407,43,946
3408,61,915
3409,45,2565
3410,29,1740
3411,44,2904
3412,41,1230
3413,31,2821
3414,31,1519
3415,44,528
3416,41,2624
3417,30,510
3418,59,2832
3419,34,510
3420,48,3312
3421,42,2688
3422,27,351
3423,34,1020
3424,60,5220
3425,30,1470
3426,40,920
3427,27,1458
3428,42,3528
3429,27,1539
3430,47,470
3431,50,4900
3432,45,1125
3433,29,1885
3434,61,4697
3435,55,2915
3436,34,952
3437,29,1508
3438,53,265
3439,29,348
3440,53,1484
3441,44,3564
3442,35,1540
3443,33,1716
3444,48,3696
3445,45,360
3446,45,1035
3447,36,288
3448,47,329
3449,53,4134
3450,29,870
3451,58,4176
3452,44,3916
3453,44,3960
3454,59,1239
3455,29,116
3456,43,3913
3457,37,2590
3458,47,4136
3459,57,342
3460,40,3400
3461,53,5247
3462,33,33
3463,43,2924
3464,44,396
3465,60,2400
3466,39,1833
3467,56,3304
3468,32,928
3469,51,2397
3470,51,2193
3471,44,4268
3472,34,1666
3473,50,3350
3474,33,99
3475,28,1792
3476,38,3724
3477,57,2565
3478,32,896
3479,41,1804
3480,54,5400
3481,43,2451
3482,60,300
3483,40,2400
3484,33,33
3485,27,1080
3486,49,2254
3487,46,3358
3488,53,689
3489,31,2046
3490,51,867
3491,49,3430
3492,33,2277
3493,51,306
3494,46,4002
3495,40,3920
3496,33,2310
3497,57,1767
3498,33,1287
3499,45,90
3500,37,2701
3501,59,2183
3502,41,3977
3503,43,3010
3504,29,2610
3505,57,2052
3506,48,2640
3507,29,290
3508,36,1224
3509,47,94
3510,29,1160
3511,53,265
3512,39,3120
3513,50,4950
3514,33,1914
3515,58,4872
3516,37,3071
3517,52,676
3518,42,294
3519,48,1296
3520,32,1664
3521,55,4730
3522,31,2263
3523,50,500
3524,34,1802
3525,49,98
3526,40,1800
3527,38,2128
3528,43,860
3529,49,882
3530,42,1638
3531,48,4176
3532,28,252
3533,33,2871
3534,49,2842
3535,37,2664
3536,35,2660
3537,43,1118
3538,59,4484
3539,42,42
3540,45,4455
3541,37,2294
3542,46,1702
3543,55,1705
3544,29,1537
3545,56,2240
3546,57,1425
3547,45,1305
3548,27,594
3549,48,4224
3550,57,1938
3551,32,1696
3552,36,2196
3553,37,703
3554,54,3402
3555,31,2046
3556,48,1056
3557,54,2808
3558,43,2838
3559,48,3984
3560,28,420
3561,39,3432
3562,53,4187
3563,43,3956
3564,42,2058
3565,27,351
3566,57,4845
3567,58,5742
3568,61,4331
3569,59,1298
3570,41,2501
3571,41,123
3572,38,1672
3573,46,1472
3574,40,80
3575,56,4648
3576,47,1316
3577,44,3168
3578,29,58
3579,38,228
3580,41,902
3581,44,3256
3582,51,4641
3583,49,2156
3584,43,1462
3585,40,1680
3586,34,3128
3587,56,2184
3588,52,3328
3589,57,2907
3590,39,3354
3591,53,53
3592,55,2585
3593,28,1932
3594,55,3575
3595,35,2695
3596,38,3648
3597,44,3168
3598,41,2009
3599,44,2992
3600,33,2211
3601,53,1325
3602,50,3550
3603,43,1806
3604,45,3510
3605,39,1014
3606,57,855
3607,57,1767
3608,58,1624
3609,35,595
3610,47,4230
3611,31,1612
3612,60,4620
3613,46,414
3614,60,5820
3615,27,1755
3616,48,2496
3617,42,756
3618,34,1258
